dest,user,"parent_process","parent_process_name","process_name","original_file_name",process,"process_id","parent_process_id",count,firstTime,lastTime
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x15ec,0x1774,1,"2023-09-30T10:56:53","2023-09-30T10:56:53"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x1604,0x1250,1,"2023-09-30T10:50:10","2023-09-30T10:50:10"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x1650,0x1624,1,"2023-09-30T10:56:48","2023-09-30T10:56:48"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x1680,0x1624,1,"2023-09-30T10:56:48","2023-09-30T10:56:48"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x16d0,0x1620,1,"2023-09-30T10:56:50","2023-09-30T10:56:50"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x172c,0x7f8,1,"2023-09-30T10:49:34","2023-09-30T10:49:34"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x1768,0x16d8,1,"2023-09-30T10:56:52","2023-09-30T10:56:52"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x1798,0x1250,1,"2023-09-30T10:50:10","2023-09-30T10:50:10"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x17b8,0x758,1,"2023-09-30T10:49:37","2023-09-30T10:49:37"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x234,0x1624,1,"2023-09-30T10:56:48","2023-09-30T10:56:48"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x320,0x125c,1,"2023-09-30T10:49:36","2023-09-30T10:49:36"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x3b4,0x1250,1,"2023-09-30T10:50:10","2023-09-30T10:50:10"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x438,0x1704,1,"2023-09-30T10:56:34","2023-09-30T10:56:34"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x5b8,0x1250,1,"2023-09-30T10:50:10","2023-09-30T10:50:10"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x820,0x7f8,1,"2023-09-30T10:49:33","2023-09-30T10:49:33"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0x8b4,0x15fc,1,"2023-09-30T10:51:19","2023-09-30T10:51:19"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0xac4,0x12b4,1,"2023-09-30T10:56:51","2023-09-30T10:56:51"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0xb9c,0x162c,1,"2023-09-30T10:50:06","2023-09-30T10:50:06"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0xba0,0x125c,1,"2023-09-30T10:49:36","2023-09-30T10:49:36"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0xbe0,0x12b4,1,"2023-09-30T10:56:51","2023-09-30T10:56:51"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0xcb4,0x1704,1,"2023-09-30T10:56:34","2023-09-30T10:56:34"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0xd38,0x1250,1,"2023-09-30T10:50:10","2023-09-30T10:50:10"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0xd84,0x1660,1,"2023-09-30T10:50:12","2023-09-30T10:50:12"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","HOSTNAME.EXE",unknown,"""C:\Windows\system32\HOSTNAME.EXE""",0xe00,0x1624,1,"2023-09-30T10:56:48","2023-09-30T10:56:48"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","chcp.com",unknown,"""C:\Windows\system32\chcp.com"" 65001",0x10c0,0xe80,1,"2023-09-30T10:50:07","2023-09-30T10:50:07"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","chcp.com",unknown,"""C:\Windows\system32\chcp.com"" 65001",0x1734,0x1288,1,"2023-09-30T10:56:46","2023-09-30T10:56:46"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","chcp.com",unknown,"""C:\Windows\system32\chcp.com"" 65001",0xdf4,0x1358,1,"2023-09-30T10:49:31","2023-09-30T10:49:31"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","chcp.com",unknown,"""C:\Windows\system32\chcp.com"" 65001",0xef4,0x17e0,1,"2023-09-30T10:49:27","2023-09-30T10:49:27"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x110c,0x1620,1,"2023-09-30T10:56:49","2023-09-30T10:56:49"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x1264,0x1774,1,"2023-09-30T10:56:52","2023-09-30T10:56:52"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x15c4,0x1660,1,"2023-09-30T10:50:11","2023-09-30T10:50:11"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x1628,0x16d8,1,"2023-09-30T10:56:51","2023-09-30T10:56:51"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x40c,0x720,1,"2023-09-30T10:56:18","2023-09-30T10:56:18"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x4dc,0x16b0,1,"2023-09-30T10:56:38","2023-09-30T10:56:38"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x500,0x758,1,"2023-09-30T10:49:36","2023-09-30T10:49:36"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x918,0x1704,1,"2023-09-30T10:56:33","2023-09-30T10:56:33"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0xe88,0x15fc,1,"2023-09-30T10:51:18","2023-09-30T10:51:18"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","conhost.exe",unknown,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0xfe4,0x12b4,1,"2023-09-30T10:56:50","2023-09-30T10:56:50"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\ADMINI~1\AppData\Local\Temp\dgmxe5ku.cmdline""",0xe34,0x1288,1,"2023-09-30T10:56:47","2023-09-30T10:56:47"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\ADMINI~1\AppData\Local\Temp\duvnvfqc.cmdline""",0x1110,0x1358,1,"2023-09-30T10:49:32","2023-09-30T10:49:32"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\ADMINI~1\AppData\Local\Temp\odvo5sue.cmdline""",0x1140,0x17e0,1,"2023-09-30T10:49:27","2023-09-30T10:49:27"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\ADMINI~1\AppData\Local\Temp\z2tcwrjk.cmdline""",0x1634,0xe80,1,"2023-09-30T10:50:08","2023-09-30T10:50:08"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\1e430ugj\1e430ugj.cmdline""",0x804,0x758,1,"2023-09-30T10:49:37","2023-09-30T10:49:37"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\34ocw3hq\34ocw3hq.cmdline""",0x3f8,0x720,1,"2023-09-30T10:56:19","2023-09-30T10:56:19"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\4fjgb154\4fjgb154.cmdline""",0x1244,0x1624,1,"2023-09-30T10:56:48","2023-09-30T10:56:48"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\5va45vl2\5va45vl2.cmdline""",0x151c,0x162c,1,"2023-09-30T10:50:06","2023-09-30T10:50:06"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\ansible-moduletmp-133405445683622205-173039455\x2d323yz.cmdline""",0xf68,0x17e0,1,"2023-09-30T10:49:28","2023-09-30T10:49:28"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\auvyeq4n\auvyeq4n.cmdline""",0x16ac,0x1250,1,"2023-09-30T10:50:09","2023-09-30T10:50:09"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\bytldcku\bytldcku.cmdline""",0x1584,0x1660,1,"2023-09-30T10:50:12","2023-09-30T10:50:12"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\fqcxxlm1\fqcxxlm1.cmdline""",0x918,0x1774,1,"2023-09-30T10:56:53","2023-09-30T10:56:53"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\hxdprpuq\hxdprpuq.cmdline""",0x1734,0x125c,1,"2023-09-30T10:49:36","2023-09-30T10:49:36"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\mg4actqq\mg4actqq.cmdline""",0x131c,0x1704,1,"2023-09-30T10:56:34","2023-09-30T10:56:34"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\n3jgbqjo\n3jgbqjo.cmdline""",0x124c,0x16d8,1,"2023-09-30T10:56:52","2023-09-30T10:56:52"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\qahiz0en\qahiz0en.cmdline""",0x1220,0x1620,1,"2023-09-30T10:56:50","2023-09-30T10:56:50"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\ttgpc3zi\ttgpc3zi.cmdline""",0x16e8,0x7f8,1,"2023-09-30T10:49:33","2023-09-30T10:49:33"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\vku0i4mm\vku0i4mm.cmdline""",0x7e0,0x12b4,1,"2023-09-30T10:56:51","2023-09-30T10:56:51"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","csc.exe",unknown,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\xf3iqel0\xf3iqel0.cmdline""",0x790,0x15fc,1,"2023-09-30T10:51:18","2023-09-30T10:51:18"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","ngrok.exe",unknown,"""C:\Users\Public\ngrok\ngrok.exe"" config add-authtoken N/A",0x1264,0x1704,1,"2023-09-30T10:56:34","2023-09-30T10:56:34"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","ngrok.exe",unknown,"""C:\Users\Public\ngrok\ngrok.exe"" tcp 3389",0x1500,0x16b0,1,"2023-09-30T10:56:38","2023-09-30T10:56:38"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","powershell.exe",unknown,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" &amp; {if (Test-Path C:\Users\Public\ngrok) {exit 0} else {exit 1}}",0x125c,0x7f8,1,"2023-09-30T10:49:35","2023-09-30T10:49:35"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","powershell.exe",unknown,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" &amp; {if (Test-Path C:\Users\Public\ngrok) {exit 0} else {exit 1}}",0x162c,0x7f8,1,"2023-09-30T10:50:05","2023-09-30T10:50:05"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","powershell.exe",unknown,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -NonInteractive -ExecutionPolicy Unrestricted -EncodedCommand JgBjAGgAYwBwAC4AYwBvAG0AIAA2ADUAMAAwADEAIAA+ACAAJABuAHUAbABsAAoAaQBmACAAKAAkAFAAUwBWAGUAcgBzAGkAbwBuAFQAYQBiAGwAZQAuAFAAUwBWAGUAcgBzAGkAbwBuACAALQBsAHQAIABbAFYAZQByAHMAaQBvAG4AXQAiADMALgAwACIAKQAgAHsACgAnAHsAIgBmAGEAaQBsAGUAZAAiADoAdAByAHUAZQAsACIAbQBzAGcAIgA6ACIAQQBuAHMAaQBiAGwAZQAgAHIAZQBxAHUAaQByAGUAcwAgAFAAbwB3AGUAcgBTAGgAZQBsAGwAIAB2ADMALgAwACAAbwByACAAbgBlAHcAZQByACIAfQAnAAoAZQB4AGkAdAAgADEACgB9AAoAJABlAHgAZQBjAF8AdwByAGEAcABwAGUAcgBfAHMAdAByACAAPQAgACQAaQBuAHAAdQB0ACAAfAAgAE8AdQB0AC0AUwB0AHIAaQBuAGcACgAkAHMAcABsAGkAdABfAHAAYQByAHQAcwAgAD0AIAAkAGUAeABlAGMAXwB3AHIAYQBwAHAAZQByAF8AcwB0AHIALgBTAHAAbABpAHQAKABAACgAIgBgADAAYAAwAGAAMABgADAAIgApACwAIAAyACwAIABbAFMAdAByAGkAbgBnAFMAcABsAGkAdABPAHAAdABpAG8AbgBzAF0AOgA6AFIAZQBtAG8AdgBlAEUAbQBwAHQAeQBFAG4AdAByAGkAZQBzACkACgBJAGYAIAAoAC0AbgBvAHQAIAAkAHMAcABsAGkAdABfAHAAYQByAHQAcwAuAEwAZQBuAGcAdABoACAALQBlAHEAIAAyACkAIAB7ACAAdABoAHIAbwB3ACAAIgBpAG4AdgBhAGwAaQBkACAAcABhAHkAbABvAGEAZAAiACAAfQAKAFMAZQB0AC0AVgBhAHIAaQBhAGIAbABlACAALQBOAGEAbQBlACAAagBzAG8AbgBfAHIAYQB3ACAALQBWAGEAbAB1AGUAIAAkAHMAcABsAGkAdABfAHAAYQByAHQAcwBbADEAXQAKACQAZQB4AGUAYwBfAHcAcgBhAHAAcABlAHIAIAA9ACAAWwBTAGMAcgBpAHAAdABCAGwAbwBjAGsAXQA6ADoAQwByAGUAYQB0AGUAKAAkAHMAcABsAGkAdABfAHAAYQByAHQAcwBbADAAXQApAAoAJgAkAGUAeABlAGMAXwB3AHIAYQBwAHAAZQByAA==",0x1288,0x5b4,1,"2023-09-30T10:56:46","2023-09-30T10:56:46"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","powershell.exe","powershell.exe",unknown,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -NonInteractive -ExecutionPolicy Unrestricted -EncodedCommand JgBjAGgAYwBwAC4AYwBvAG0AIAA2ADUAMAAwADEAIAA+ACAAJABuAHUAbABsAAoAaQBmACAAKAAkAFAAUwBWAGUAcgBzAGkAbwBuAFQAYQBiAGwAZQAuAFAAUwBWAGUAcgBzAGkAbwBuACAALQBsAHQAIABbAFYAZQByAHMAaQBvAG4AXQAiADMALgAwACIAKQAgAHsACgAnAHsAIgBmAGEAaQBsAGUAZAAiADoAdAByAHUAZQAsACIAbQBzAGcAIgA6ACIAQQBuAHMAaQBiAGwAZQAgAHIAZQBxAHUAaQByAGUAcwAgAFAAbwB3AGUAcgBTAGgAZQBsAGwAIAB2ADMALgAwACAAbwByACAAbgBlAHcAZQByACIAfQAnAAoAZQB4AGkAdAAgADEACgB9AAoAJABlAHgAZQBjAF8AdwByAGEAcABwAGUAcgBfAHMAdAByACAAPQAgACQAaQBuAHAAdQB0ACAAfAAgAE8AdQB0AC0AUwB0AHIAaQBuAGcACgAkAHMAcABsAGkAdABfAHAAYQByAHQAcwAgAD0AIAAkAGUAeABlAGMAXwB3AHIAYQBwAHAAZQByAF8AcwB0AHIALgBTAHAAbABpAHQAKABAACgAIgBgADAAYAAwAGAAMABgADAAIgApACwAIAAyACwAIABbAFMAdAByAGkAbgBnAFMAcABsAGkAdABPAHAAdABpAG8AbgBzAF0AOgA6AFIAZQBtAG8AdgBlAEUAbQBwAHQAeQBFAG4AdAByAGkAZQBzACkACgBJAGYAIAAoAC0AbgBvAHQAIAAkAHMAcABsAGkAdABfAHAAYQByAHQAcwAuAEwAZQBuAGcAdABoACAALQBlAHEAIAAyACkAIAB7ACAAdABoAHIAbwB3ACAAIgBpAG4AdgBhAGwAaQBkACAAcABhAHkAbABvAGEAZAAiACAAfQAKAFMAZQB0AC0AVgBhAHIAaQBhAGIAbABlACAALQBOAGEAbQBlACAAagBzAG8AbgBfAHIAYQB3ACAALQBWAGEAbAB1AGUAIAAkAHMAcABsAGkAdABfAHAAYQByAHQAcwBbADEAXQAKACQAZQB4AGUAYwBfAHcAcgBhAHAAcABlAHIAIAA9ACAAWwBTAGMAcgBpAHAAdABCAGwAbwBjAGsAXQA6ADoAQwByAGUAYQB0AGUAKAAkAHMAcABsAGkAdABfAHAAYQByAHQAcwBbADAAXQApAAoAJgAkAGUAeABlAGMAXwB3AHIAYQBwAHAAZQByAA==",0x1358,0x1104,1,"2023-09-30T10:49:31","2023-09-30T10:49:31"
