dest,user,"parent_process","process_name",process,"process_id","parent_process_id",count,firstTime,lastTime
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","whoami.exe","""C:\Windows\system32\whoami.exe""",0x11b0,0x141c,1,"2023-09-24T10:36:27","2023-09-24T10:36:27"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","whoami.exe","""C:\Windows\system32\whoami.exe""",0x14c0,0x1568,1,"2023-09-24T10:36:09","2023-09-24T10:36:09"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","whoami.exe","""C:\Windows\system32\whoami.exe""",0x16d0,0x1150,1,"2023-09-24T10:35:42","2023-09-24T10:35:42"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe  -NoProfile -NonInteractive -NoLogo -WindowStyle hidden -ExecutionPolicy Unrestricted ""Import-Module ""C:\ProgramData\Amazon\EC2-Windows\Launch\Module\Ec2Launch.psd1""; Set-Wallpaper -Initial""","csc.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\053g2wse\053g2wse.cmdline""",3760,6088,1,"2023-09-24T10:08:47","2023-09-24T10:08:47"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe  -NoProfile -NonInteractive -NoLogo -WindowStyle hidden -ExecutionPolicy Unrestricted ""Import-Module ""C:\ProgramData\Amazon\EC2-Windows\Launch\Module\Ec2Launch.psd1""; Set-Wallpaper -Initial""","csc.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\1klftx2q\1klftx2q.cmdline""",4568,6088,1,"2023-09-24T10:08:46","2023-09-24T10:08:46"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe  -NoProfile -NonInteractive -NoLogo -WindowStyle hidden -ExecutionPolicy Unrestricted ""Import-Module ""C:\ProgramData\Amazon\EC2-Windows\Launch\Module\Ec2Launch.psd1""; Set-Wallpaper -Initial""","csc.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\1t0xmnhh\1t0xmnhh.cmdline""",6080,6088,1,"2023-09-24T10:08:45","2023-09-24T10:08:45"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe  -NoProfile -NonInteractive -NoLogo -WindowStyle hidden -ExecutionPolicy Unrestricted ""Import-Module ""C:\ProgramData\Amazon\EC2-Windows\Launch\Module\Ec2Launch.psd1""; Set-Wallpaper -Initial""","csc.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\mzugwkdv\mzugwkdv.cmdline""",5916,6088,1,"2023-09-24T10:08:45","2023-09-24T10:08:45"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe  -NoProfile -NonInteractive -NoLogo -WindowStyle hidden -ExecutionPolicy Unrestricted ""Import-Module ""C:\ProgramData\Amazon\EC2-Windows\Launch\Module\Ec2Launch.psd1""; Set-Wallpaper -Initial""","csc.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\pynklkze\pynklkze.cmdline""",6120,6088,1,"2023-09-24T10:08:45","2023-09-24T10:08:45"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe  -NoProfile -NonInteractive -NoLogo -WindowStyle hidden -ExecutionPolicy Unrestricted ""Import-Module ""C:\ProgramData\Amazon\EC2-Windows\Launch\Module\Ec2Launch.psd1""; Set-Wallpaper -Initial""","csc.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\Administrator\AppData\Local\Temp\xys21gkc\xys21gkc.cmdline""",4220,6088,1,"2023-09-24T10:08:43","2023-09-24T10:08:43"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cleanmgr.exe","DismHost.exe","C:\Users\ADMINI~1\AppData\Local\Temp\3D79FB47-7885-4B9A-A626-621BB6FE8E65\dismhost.exe {EFE0109C-F9DA-4882-B98E-FD9B49C66F9F}",0x1370,0x264,1,"2023-09-24T10:10:31","2023-09-24T10:10:31"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy10\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss10 2",0x15a4,0x17cc,1,"2023-09-24T10:36:19","2023-09-24T10:36:19"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy1\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss1 2",0x228,0x17cc,1,"2023-09-24T10:36:18","2023-09-24T10:36:18"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss2 2",0xd44,0x17cc,1,"2023-09-24T10:36:18","2023-09-24T10:36:18"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy3\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss3 2",0x169c,0x17cc,1,"2023-09-24T10:36:18","2023-09-24T10:36:18"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy4\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss4 2",0x109c,0x17cc,1,"2023-09-24T10:36:18","2023-09-24T10:36:18"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy5\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss5 2",0x1528,0x17cc,1,"2023-09-24T10:36:19","2023-09-24T10:36:19"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy6\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss6 2",0x670,0x17cc,1,"2023-09-24T10:36:19","2023-09-24T10:36:19"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy7\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss7 2",0x294,0x17cc,1,"2023-09-24T10:36:19","2023-09-24T10:36:19"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy8\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss8 2",0x1144,0x17cc,1,"2023-09-24T10:36:19","2023-09-24T10:36:19"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","certutil.exe","C:\Windows\System32\certutil.exe -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy9\Windows\System32\config\SAM"" C:\Users\ADMINI~1\AppData\Local\Temp\SAMvss9 2",0x17c0,0x17cc,1,"2023-09-24T10:36:19","2023-09-24T10:36:19"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","cmd.exe","C:\Windows\system32\cmd.exe  /S /D /c"" type ""C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\RunWallpaperSetupInit.cmd"" """,0xf64,0x173c,1,"2023-09-24T10:08:53","2023-09-24T10:08:53"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x108c,0xa1c,1,"2023-09-24T10:36:28","2023-09-24T10:36:28"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x1104,0xd78,1,"2023-09-24T10:36:13","2023-09-24T10:36:13"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x111c,0xf34,1,"2023-09-24T10:36:29","2023-09-24T10:36:29"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x11dc,0x1598,1,"2023-09-24T11:05:04","2023-09-24T11:05:04"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x121c,0x1494,1,"2023-09-24T10:35:45","2023-09-24T10:35:45"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x1348,0x1198,1,"2023-09-24T10:36:10","2023-09-24T10:36:10"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x1454,0x15a8,1,"2023-09-24T10:36:11","2023-09-24T10:36:11"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x148c,0x464,1,"2023-09-24T10:36:28","2023-09-24T10:36:28"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x1734,0x173c,1,"2023-09-24T10:08:33","2023-09-24T10:08:33"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x9f8,0x17cc,1,"2023-09-24T10:36:18","2023-09-24T10:36:18"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0xb94,0x149c,1,"2023-09-24T10:36:28","2023-09-24T10:36:28"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","esentutl.exe","C:\Windows\System32\esentutl.exe /y /vss C:\Windows/system32/config/SAM /d C:\Users\ADMINI~1\AppData\Local\Temp/SAM",0x1608,0xd78,1,"2023-09-24T10:36:13","2023-09-24T10:36:13"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","findstr.exe","C:\Windows\System32\findstr.exe /v DELETEME",0xe00,0x173c,1,"2023-09-24T10:08:53","2023-09-24T10:08:53"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","pip.exe","C:\Python311\Scripts\pip.exe install pypykatz",0x1454,0x1494,1,"2023-09-24T10:35:45","2023-09-24T10:35:45"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe  -NoProfile -NonInteractive -NoLogo -WindowStyle hidden -ExecutionPolicy Unrestricted ""Import-Module ""C:\ProgramData\Amazon\EC2-Windows\Launch\Module\Ec2Launch.psd1""; Set-Wallpaper -Initial""",0x17c8,0x173c,1,"2023-09-24T10:08:34","2023-09-24T10:08:34"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -NonInteractive -ExecutionPolicy Unrestricted -EncodedCommand UABvAHcAZQByAFMAaABlAGwAbAAgAC0ATgBvAFAAcgBvAGYAaQBsAGUAIAAtAE4AbwBuAEkAbgB0AGUAcgBhAGMAdABpAHYAZQAgAC0ARQB4AGUAYwB1AHQAaQBvAG4AUABvAGwAaQBjAHkAIABVAG4AcgBlAHMAdAByAGkAYwB0AGUAZAAgAC0ARQBuAGMAbwBkAGUAZABDAG8AbQBtAGEAbgBkACAASgBnAEIAagBBAEcAZwBBAFkAdwBCAHcAQQBDADQAQQBZAHcAQgB2AEEARwAwAEEASQBBAEEAMgBBAEQAVQBBAE0AQQBBAHcAQQBEAEUAQQBJAEEAQQArAEEAQwBBAEEASgBBAEIAdQBBAEgAVQBBAGIAQQBCAHMAQQBBAG8AQQBhAFEAQgBtAEEAQwBBAEEASwBBAEEAawBBAEYAQQBBAFUAdwBCAFcAQQBHAFUAQQBjAGcAQgB6AEEARwBrAEEAYgB3AEIAdQBBAEYAUQBBAFkAUQBCAGkAQQBHAHcAQQBaAFEAQQB1AEEARgBBAEEAVQB3AEIAVwBBAEcAVQBBAGMAZwBCAHoAQQBHAGsAQQBiAHcAQgB1AEEAQwBBAEEATABRAEIAcwBBAEgAUQBBAEkAQQBCAGIAQQBGAFkAQQBaAFEAQgB5AEEASABNAEEAYQBRAEIAdgBBAEcANABBAFgAUQBBAGkAQQBEAE0AQQBMAGcAQQB3AEEAQwBJAEEASwBRAEEAZwBBAEgAcwBBAEMAZwBBAG4AQQBIAHMAQQBJAGcAQgBtAEEARwBFAEEAYQBRAEIAcwBBAEcAVQBBAFoAQQBBAGkAQQBEAG8AQQBkAEEAQgB5AEEASABVAEEAWgBRAEEAcwBBAEMASQBBAGIAUQBCAHoAQQBHAGMAQQBJAGcAQQA2AEEAQwBJAEEAUQBRAEIAdQBBAEgATQBBAGEAUQBCAGkAQQBHAHcAQQBaAFEAQQBnAEEASABJAEEAWgBRAEIAeABBAEgAVQBBAGEAUQBCAHkAQQBHAFUAQQBjAHcAQQBnAEEARgBBAEEAYgB3AEIAMwBBAEcAVQBBAGMAZwBCAFQAQQBHAGcAQQBaAFEAQgBzAEEARwB3AEEASQBBAEIAMgBBAEQATQBBAEwAZwBBAHcAQQBDAEEAQQBiAHcAQgB5AEEAQwBBAEEAYgBnAEIAbABBAEgAYwBBAFoAUQBCAHkAQQBDAEkAQQBmAFEAQQBuAEEAQQBvAEEAWgBRAEIANABBAEcAawBBAGQAQQBBAGcAQQBEAEUAQQBDAGcAQgA5AEEAQQBvAEEASgBBAEIAbABBAEgAZwBBAFoAUQBCAGoAQQBGADgAQQBkAHcAQgB5AEEARwBFAEEAYwBBAEIAdwBBAEcAVQBBAGMAZwBCAGYAQQBIAE0AQQBkAEEAQgB5AEEAQwBBAEEAUABRAEEAZwBBAEMAUQBBAGEAUQBCAHUAQQBIAEEAQQBkAFEAQgAwAEEAQwBBAEEAZgBBAEEAZwBBAEUAOABBAGQAUQBCADAAQQBDADAAQQBVAHcAQgAwAEEASABJAEEAYQBRAEIAdQBBAEcAYwBBAEMAZwBBAGsAQQBIAE0AQQBjAEEAQgBzAEEARwBrAEEAZABBAEIAZgBBAEgAQQBBAFkAUQBCAHkAQQBIAFEAQQBjAHcAQQBnAEEARAAwAEEASQBBAEEAawBBAEcAVQBBAGUAQQBCAGwAQQBHAE0AQQBYAHcAQgAzAEEASABJAEEAWQBRAEIAdwBBAEgAQQBBAFoAUQBCAHkAQQBGADgAQQBjAHcAQgAwAEEASABJAEEATABnAEIAVABBAEgAQQBBAGIAQQBCAHAAQQBIAFEAQQBLAEEAQgBBAEEAQwBnAEEASQBnAEIA",0x175c,0x1744,1,"2023-09-24T10:35:32","2023-09-24T10:35:32"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -NonInteractive -ExecutionPolicy Unrestricted -EncodedCommand UABvAHcAZQByAFMAaABlAGwAbAAgAC0ATgBvAFAAcgBvAGYAaQBsAGUAIAAtAE4AbwBuAEkAbgB0AGUAcgBhAGMAdABpAHYAZQAgAC0ARQB4AGUAYwB1AHQAaQBvAG4AUABvAGwAaQBjAHkAIABVAG4AcgBlAHMAdAByAGkAYwB0AGUAZAAgAC0ARQBuAGMAbwBkAGUAZABDAG8AbQBtAGEAbgBkACAASgBnAEIAagBBAEcAZwBBAFkAdwBCAHcAQQBDADQAQQBZAHcAQgB2AEEARwAwAEEASQBBAEEAMgBBAEQAVQBBAE0AQQBBAHcAQQBEAEUAQQBJAEEAQQArAEEAQwBBAEEASgBBAEIAdQBBAEgAVQBBAGIAQQBCAHMAQQBBAG8AQQBhAFEAQgBtAEEAQwBBAEEASwBBAEEAawBBAEYAQQBBAFUAdwBCAFcAQQBHAFUAQQBjAGcAQgB6AEEARwBrAEEAYgB3AEIAdQBBAEYAUQBBAFkAUQBCAGkAQQBHAHcAQQBaAFEAQQB1AEEARgBBAEEAVQB3AEIAVwBBAEcAVQBBAGMAZwBCAHoAQQBHAGsAQQBiAHcAQgB1AEEAQwBBAEEATABRAEIAcwBBAEgAUQBBAEkAQQBCAGIAQQBGAFkAQQBaAFEAQgB5AEEASABNAEEAYQBRAEIAdgBBAEcANABBAFgAUQBBAGkAQQBEAE0AQQBMAGcAQQB3AEEAQwBJAEEASwBRAEEAZwBBAEgAcwBBAEMAZwBBAG4AQQBIAHMAQQBJAGcAQgBtAEEARwBFAEEAYQBRAEIAcwBBAEcAVQBBAFoAQQBBAGkAQQBEAG8AQQBkAEEAQgB5AEEASABVAEEAWgBRAEEAcwBBAEMASQBBAGIAUQBCAHoAQQBHAGMAQQBJAGcAQQA2AEEAQwBJAEEAUQBRAEIAdQBBAEgATQBBAGEAUQBCAGkAQQBHAHcAQQBaAFEAQQBnAEEASABJAEEAWgBRAEIAeABBAEgAVQBBAGEAUQBCAHkAQQBHAFUAQQBjAHcAQQBnAEEARgBBAEEAYgB3AEIAMwBBAEcAVQBBAGMAZwBCAFQAQQBHAGcAQQBaAFEAQgBzAEEARwB3AEEASQBBAEIAMgBBAEQATQBBAEwAZwBBAHcAQQBDAEEAQQBiAHcAQgB5AEEAQwBBAEEAYgBnAEIAbABBAEgAYwBBAFoAUQBCAHkAQQBDAEkAQQBmAFEAQQBuAEEAQQBvAEEAWgBRAEIANABBAEcAawBBAGQAQQBBAGcAQQBEAEUAQQBDAGcAQgA5AEEAQQBvAEEASgBBAEIAbABBAEgAZwBBAFoAUQBCAGoAQQBGADgAQQBkAHcAQgB5AEEARwBFAEEAYwBBAEIAdwBBAEcAVQBBAGMAZwBCAGYAQQBIAE0AQQBkAEEAQgB5AEEAQwBBAEEAUABRAEEAZwBBAEMAUQBBAGEAUQBCAHUAQQBIAEEAQQBkAFEAQgAwAEEAQwBBAEEAZgBBAEEAZwBBAEUAOABBAGQAUQBCADAAQQBDADAAQQBVAHcAQgAwAEEASABJAEEAYQBRAEIAdQBBAEcAYwBBAEMAZwBBAGsAQQBIAE0AQQBjAEEAQgBzAEEARwBrAEEAZABBAEIAZgBBAEgAQQBBAFkAUQBCAHkAQQBIAFEAQQBjAHcAQQBnAEEARAAwAEEASQBBAEEAawBBAEcAVQBBAGUAQQBCAGwAQQBHAE0AQQBYAHcAQgAzAEEASABJAEEAWQBRAEIAdwBBAEgAQQBBAFoAUQBCAHkAQQBGADgAQQBjAHcAQgAwAEEASABJAEEATABnAEIAVABBAEgAQQBBAGIAQQBCAHAAQQBIAFEAQQBLAEEAQgBBAEEAQwBnAEEASQBnAEIA",0x688,0x22c,1,"2023-09-24T10:36:07","2023-09-24T10:36:07"
"ar-win-dc.attackrange.local",Administrator,"C:\Windows\System32\cmd.exe","powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -NonInteractive -ExecutionPolicy Unrestricted -EncodedCommand UABvAHcAZQByAFMAaABlAGwAbAAgAC0ATgBvAFAAcgBvAGYAaQBsAGUAIAAtAE4AbwBuAEkAbgB0AGUAcgBhAGMAdABpAHYAZQAgAC0ARQB4AGUAYwB1AHQAaQBvAG4AUABvAGwAaQBjAHkAIABVAG4AcgBlAHMAdAByAGkAYwB0AGUAZAAgAC0ARQBuAGMAbwBkAGUAZABDAG8AbQBtAGEAbgBkACAASgBnAEIAagBBAEcAZwBBAFkAdwBCAHcAQQBDADQAQQBZAHcAQgB2AEEARwAwAEEASQBBAEEAMgBBAEQAVQBBAE0AQQBBAHcAQQBEAEUAQQBJAEEAQQArAEEAQwBBAEEASgBBAEIAdQBBAEgAVQBBAGIAQQBCAHMAQQBBAG8AQQBhAFEAQgBtAEEAQwBBAEEASwBBAEEAawBBAEYAQQBBAFUAdwBCAFcAQQBHAFUAQQBjAGcAQgB6AEEARwBrAEEAYgB3AEIAdQBBAEYAUQBBAFkAUQBCAGkAQQBHAHcAQQBaAFEAQQB1AEEARgBBAEEAVQB3AEIAVwBBAEcAVQBBAGMAZwBCAHoAQQBHAGsAQQBiAHcAQgB1AEEAQwBBAEEATABRAEIAcwBBAEgAUQBBAEkAQQBCAGIAQQBGAFkAQQBaAFEAQgB5AEEASABNAEEAYQBRAEIAdgBBAEcANABBAFgAUQBBAGkAQQBEAE0AQQBMAGcAQQB3AEEAQwBJAEEASwBRAEEAZwBBAEgAcwBBAEMAZwBBAG4AQQBIAHMAQQBJAGcAQgBtAEEARwBFAEEAYQBRAEIAcwBBAEcAVQBBAFoAQQBBAGkAQQBEAG8AQQBkAEEAQgB5AEEASABVAEEAWgBRAEEAcwBBAEMASQBBAGIAUQBCAHoAQQBHAGMAQQBJAGcAQQA2AEEAQwBJAEEAUQBRAEIAdQBBAEgATQBBAGEAUQBCAGkAQQBHAHcAQQBaAFEAQQBnAEEASABJAEEAWgBRAEIAeABBAEgAVQBBAGEAUQBCAHkAQQBHAFUAQQBjAHcAQQBnAEEARgBBAEEAYgB3AEIAMwBBAEcAVQBBAGMAZwBCAFQAQQBHAGcAQQBaAFEAQgBzAEEARwB3AEEASQBBAEIAMgBBAEQATQBBAEwAZwBBAHcAQQBDAEEAQQBiAHcAQgB5AEEAQwBBAEEAYgBnAEIAbABBAEgAYwBBAFoAUQBCAHkAQQBDAEkAQQBmAFEAQQBuAEEAQQBvAEEAWgBRAEIANABBAEcAawBBAGQAQQBBAGcAQQBEAEUAQQBDAGcAQgA5AEEAQQBvAEEASgBBAEIAbABBAEgAZwBBAFoAUQBCAGoAQQBGADgAQQBkAHcAQgB5AEEARwBFAEEAYwBBAEIAdwBBAEcAVQBBAGMAZwBCAGYAQQBIAE0AQQBkAEEAQgB5AEEAQwBBAEEAUABRAEEAZwBBAEMAUQBBAGEAUQBCAHUAQQBIAEEAQQBkAFEAQgAwAEEAQwBBAEEAZgBBAEEAZwBBAEUAOABBAGQAUQBCADAAQQBDADAAQQBVAHcAQgAwAEEASABJAEEAYQBRAEIAdQBBAEcAYwBBAEMAZwBBAGsAQQBIAE0AQQBjAEEAQgBzAEEARwBrAEEAZABBAEIAZgBBAEgAQQBBAFkAUQBCAHkAQQBIAFEAQQBjAHcAQQBnAEEARAAwAEEASQBBAEEAawBBAEcAVQBBAGUAQQBCAGwAQQBHAE0AQQBYAHcAQgAzAEEASABJAEEAWQBRAEIAdwBBAEgAQQBBAFoAUQBCAHkAQQBGADgAQQBjAHcAQgAwAEEASABJAEEATABnAEIAVABBAEgAQQBBAGIAQQBCAHAAQQBIAFEAQQBLAEEAQgBBAEEAQwBnAEEASQBnAEIA",0xd34,0x908,1,"2023-09-24T10:35:40","2023-09-24T10:35:40"
